label_1,type_1,subtyp_1,spec_1,dim1,dim2,cblcpty1,conntr1,status,cmpownr,label_2,type_2,subtyp_2,spec_2,dim1_2,dim2_2,cblcpty2,conntr2,featno1,label_3,type_3,subtyp3,spec_3,dim1_3,dim2_3,cblcpty3,conntr3,featno2,label_4,type_4,subtyp4,spec_4,dim1_4,dim2_4,cblcpty4,conntr4,featno3,label_5,type_5,subtyp5,spec_5,dim1_5,dim2_5,cblcpty5,conntr5,featno4,label_6,type_6,subtyp6,spec_6,dim1_6,dim2_6,cblcpty6,conntr6,featno5,label_7,type_7,subtyp7,spec_7,dim1_7,dim2_7,cblcpty7,conntr7,featno6,label_8,type_8,subtyp_8,spec_8,dim1_8,dim2_8,cblcpty8,conntr8,featno7,strtfeat,endfeat,lat,lon,sg21,sg26,address,pon_no,zone_no,subplace,mainplce,mun,stackref,datecrtd,crtdby,date_edt,editby,comments,alpha,num1,num2,num3
MAM.P.C924,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C942,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"1",MAM.P.C942,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C942,Hook,Offset Bracket,1Way,(R19*W12.50mm)*1,Null,Null,Null,"1",MAM.P.C942,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C942,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C942,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C942,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.424049290990855","-25.70105592603251",,Null,,"110","9","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C942
ODCFD08L Joint
MAM.DIS.DM.P.C942
MAM.STS.16.DIS.DM.P.C942-C7P13.L8
24F Mini-ADSS
MAM.DF.24F.S.A006-P.C942",C,"9","4","2"
MAM.P.C925,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C943,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C943,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C943,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C943,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C943,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C943,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C943,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.42674343833617","-25.70750098682134",,Null,,"158","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C943
ODCFD08L Joint
MAM.DIS.DM.P.C943
MAM.STS.16.DIS.DM.P.C943-C10P11.L1
24F Mini-ADSS
MAM.DF.24F.P.C016-P.C946",C,"9","4","3"
MAM.P.C926,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C944,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C944,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C944,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C944,Slack Bracket,Bracket,,,,Null,Null,,MAM.P.C944,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,,MAM.P.C944,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,,MAM.P.C944,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.426665349888104","-25.707639864859424",,Null,,"158","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,,C,"9","4","4"
MAM.P.C927,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C945,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C945,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C945,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C945,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C945,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C945,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C945,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.426548455477988","-25.707678197804437",,Null,,"158","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C945
ODCFD08L Joint
MAM.DIS.DM.P.C945
MAM.STS.16.DIS.DM.P.C945-C10P11.L2
24F Mini-ADSS
MAM.DF.24F.P.C016-P.C946",C,"9","4","5"
MAM.P.C928,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C946,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"1",MAM.P.C946,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C946,Hook,Offset Bracket,1Way,(R19*W12.50mm)*1,Null,Null,Null,"1",MAM.P.C946,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C946,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C946,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C946,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.426800308336496","-25.708055977092197",,Null,,"158","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C946
M16 Microloop Joint
MAM.DIS.DM.P.C946
MAM.STS.16.DIS.DM.P.C946-C10P11.L3
24F Mini-ADSS
MAM.DF.24F.P.C016-P.C946",C,"9","4","6"
MAM.P.C929,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C947,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C947,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C947,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C947,Slack Bracket,Bracket,,,,Null,Null,,MAM.P.C947,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,,MAM.P.C947,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,,MAM.P.C947,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.426706813572746","-25.70729619499859",,Null,,"158","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,,C,"9","4","7"
MAM.P.C930,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C948,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"3",MAM.P.C948,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C948,Hook,Offset Bracket,3Way,(R19*W12.50mm)*3,Null,Null,Null,"1",MAM.P.C948,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C948,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C948,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C948,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.426720519658158","-25.707145957573317",,Null,,"158","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C948
M16 Microloop Joint
MAM.DIS.DM.P.C948
MAM.STS.16.DIS.DM.P.C948-C10P11.L4
24F Mini-ADSS
MAM.DF.24F.P.C016-P.C953",C,"9","4","8"
MAM.P.C931,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C949,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C949,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C949,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C949,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C949,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C949,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C949,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.426837934512385","-25.706804443411148",,Null,,"158","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C949
ODCFD08L Joint
MAM.DIS.DM.P.C949
MAM.STS.16.DIS.DM.P.C949-C10P11.L5
24F Mini-ADSS
MAM.DF.24F.P.C016-P.C953",C,"9","4","9"
MAM.P.C932,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C950,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"3",MAM.P.C950,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C950,Hook,Offset Bracket,3Way,(R19*W12.50mm)*3,Null,Null,Null,"1",MAM.P.C950,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C950,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C950,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C950,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.426685762202755","-25.706270498833337",,Null,,"158","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C950
M16 Microloop Joint
MAM.DIS.DM.P.C950
MAM.STS.16.DIS.DM.P.C950-C10P11.L6
24F Mini-ADSS
MAM.DF.24F.P.C016-P.C953",C,"9","5","0"
MAM.P.C933,Pole,Creosote,H4SANS754,7m,120-140mm,Null,Null,Permission not granted,PlanNet,MAM.P.C951,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C951,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C951,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C951,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C951,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C951,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C951,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.42672515869323","-25.70575071100828",,Null,,"158","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C951
ODCFD08L Joint
MAM.DIS.DM.P.C951
MAM.STS.16.DIS.DM.P.C951-C10P11.L7
24F Mini-ADSS
MAM.DF.24F.P.C016-P.C953",C,"9","5","1"
MAM.P.C934,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",,Slack Bracket,Bracket,,,,Null,Null,,,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,,,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,,,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,,,,Null,,,"9",,,,,,,,,,,,,
MAM.P.C935,Pole,Creosote,H4SANS754,7m,120-140mm,Null,Null,Permission not granted,PlanNet,MAM.P.C953,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"1",MAM.P.C953,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C953,Hook,Offset Bracket,1Way,(R19*W12.50mm)*1,Null,Null,Null,"1",MAM.P.C953,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C953,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C953,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C953,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.426772888872037","-25.70512869537993",,Null,,"158","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C953
ODCFD08L Joint
MAM.DIS.DM.P.C953
MAM.STS.16.DIS.DM.P.C953-C10P11.L8
24F Mini-ADSS
MAM.DF.24F.P.C016-P.C953",C,"9","5","3"
MAM.P.C936,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C954,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"1",MAM.P.C954,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C954,Hook,Offset Bracket,1Way,(R19*W12.50mm)*1,Null,Null,Null,"1",MAM.P.C954,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C954,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C954,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C954,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.427283703339114","-25.707306511730994",,Null,,"159","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C954
ODCFD08L Joint
MAM.DIS.DM.P.C954
MAM.STS.16.DIS.DM.P.C954-C10P12.L1
24F Mini-ADSS
MAM.DF.24F.P.C017-P.C954",C,"9","5","4"
MAM.P.C937,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C955,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C955,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C955,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C955,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C955,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C955,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C955,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.427227503130393","-25.707554678605174",,Null,,"159","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C955
ODCFD08L Joint
MAM.DIS.DM.P.C955
MAM.STS.16.DIS.DM.P.C955-C10P12.L2
24F Mini-ADSS
MAM.DF.24F.P.C017-P.C961",C,"9","5","5"
MAM.P.C938,Pole,Creosote,H4SANS754,7m,120-140mm,Null,Null,Permission not granted,PlanNet,MAM.P.C956,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C956,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C956,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C956,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C956,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C956,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C956,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.42729995191063","-25.70789755351991",,Null,,"159","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C956
ODCFD08L Joint
MAM.DIS.DM.P.C956
MAM.STS.16.DIS.DM.P.C956-C10P12.L3
24F Mini-ADSS
MAM.DF.24F.P.C017-P.C961",C,"9","5","6"
MAM.P.C939,Pole,Creosote,H4SANS754,7m,120-140mm,Null,Null,Permission not granted,PlanNet,MAM.P.C957,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C957,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C957,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C957,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C957,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C957,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C957,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.427417754054126","-25.7081534685213",,Null,,"159","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C957
ODCFD08L Joint
MAM.DIS.DM.P.C957
MAM.STS.16.DIS.DM.P.C957-C10P12.L4
24F Mini-ADSS
MAM.DF.24F.P.C017-P.C961",C,"9","5","7"
MAM.P.C940,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C958,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C958,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C958,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C958,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C958,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C958,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C958,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.42758766022087","-25.70863117856347",,Null,,"159","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C958
ODCFD08L Joint
MAM.DIS.DM.P.C958
MAM.STS.16.DIS.DM.P.C958-C10P12.L6
24F Mini-ADSS
MAM.DF.24F.P.C017-P.C961
24F Mini-ADSS
MAM.DF.24F.P.C958-P.C959",C,"9","5","8"
MAM.P.C941,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C959,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"1",MAM.P.C959,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C959,Hook,Offset Bracket,1Way,(R19*W12.50mm)*1,Null,Null,Null,"1",MAM.P.C959,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C959,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C959,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C959,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.426985135837487","-25.708534802184086",,Null,,"159","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C959
ODCFD08L Joint
MAM.DIS.DM.P.C959
MAM.STS.16.DIS.DM.P.C959-C10P12.L5
24F Mini-ADSS
MAM.DF.24F.P.C958-P.C959",C,"9","5","9"
MAM.P.C942,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C960,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C960,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C960,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C960,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C960,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C960,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C960,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.427151683695534","-25.708993824329433",,Null,,"159","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C960
ODCFD08L Joint
MAM.DIS.DM.P.C960
MAM.STS.16.DIS.DM.P.C960-C10P12.L7
24F Mini-ADSS
MAM.DF.24F.P.C017-P.C961",C,"9","6","0"
MAM.P.C943,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C961,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"1",MAM.P.C961,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C961,Hook,Offset Bracket,1Way,(R19*W12.50mm)*1,Null,Null,Null,"1",MAM.P.C961,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C961,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C961,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C961,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.427521338697545","-25.70949143683213",,Null,,"159","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C961
ODCFD08L Joint
MAM.DIS.DM.P.C961
MAM.STS.16.DIS.DM.P.C961-C10P12.L8
24F Mini-ADSS
MAM.DF.24F.P.C017-P.C961",C,"9","6","1"
MAM.P.C944,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C962,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C962,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C962,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C962,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C962,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C962,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C962,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.427813870802478","-25.7074018725747",,Null,,"160","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C962
ODCFD08L Joint
MAM.DIS.DM.P.C962
MAM.STS.16.DIS.DM.P.C962-C10P13.L1
24F Mini-ADSS
MAM.DF.24F.P.C966-P.C971",C,"9","6","2"
MAM.P.C945,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C963,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C963,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C963,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C963,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C963,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C963,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C963,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.427644784105134","-25.707070554046123",,Null,,"160","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C963
ODCFD08L Joint
MAM.DIS.DM.P.C963
MAM.STS.16.DIS.DM.P.C963-C10P13.L2
24F Mini-ADSS
MAM.DF.24F.P.C966-P.C971",C,"9","6","3"
MAM.P.C946,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C964,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C964,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C964,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C964,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C964,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C964,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C964,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.427861854865235","-25.706794074446417",,Null,,"160","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C964
ODCFD08L Joint
MAM.DIS.DM.P.C964
MAM.STS.16.DIS.DM.P.C964-C10P13.L3
24F Mini-ADSS
MAM.DF.24F.P.C966-P.C971",C,"9","6","4"
MAM.P.C947,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C965,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C965,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C965,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C965,Slack Bracket,Bracket,,,,Null,Null,,MAM.P.C965,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,,MAM.P.C965,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,,MAM.P.C965,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.42769273093326","-25.706696386143406",,Null,,"160","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,,C,"9","6","5"
MAM.P.C948,Pole,Creosote,H4SANS754,7m,140-160mm,Null,Null,Permission not granted,PlanNet,MAM.P.C966,Dead-End,Mini-ADSS,Galvanised Steel Wire/Steel Thimble,4.50-6.19mm,Null,Null,Null,"2",MAM.P.C966,Tangent,,Galvanised Steel Wire/Nylon Sheave,,,Null,Null,,MAM.P.C966,Hook,Offset Bracket,2Way,"(R19*W12,50mm)*2",Null,Null,Null,"1",MAM.P.C966,Slack Bracket,Bracket,,,,Null,Null,"1",MAM.P.C966,Attachment,Strapping,Grade304 BandIt,19*0.5mm,Null,Null,Null,"4",MAM.P.C966,Attachment,Buckle,Grade304 BandIt,19mm,Null,Null,Null,"4",MAM.P.C966,Tension Control,Stay Set,7/2mm/M12 Set,7/2mm,,Null,Null,,,Null,"28.427603654908484","-25.7066455523474",,Null,,"160","12","799046029",City of Tshwane,City of Tshwane,MAM,,,,,"MAM.P.C966
ODCFD08L Joint
MAM.DIS.DM.P.C966
MAM.STS.16.DIS.DM.P.C966-C10P13.L4
24F Mini-ADSS
MAM.DF.24F.P.C966-P.C971",C,"9","6","6"
