label_1;type_1;subtyp_1;spec_1;dim1;dim2;cblcpty1;conntr1;status;cmpownr;label_2;type_2;subtyp_2;spec_2;dim1_2;dim2_2;cblcpty2;conntr2;featno1;label_3;type_3;subtyp3;spec_3;dim1_3;dim2_3;cblcpty3;conntr3;featno2;label_4;type_4;subtyp4;spec_4;dim1_4;dim2_4;cblcpty4;conntr4;featno3;label_5;type_5;subtyp5;spec_5;dim1_5;dim2_5;cblcpty5;conntr5;featno4;label_6;type_6;subtyp6;spec_6;dim1_6;dim2_6;cblcpty6;conntr6;featno5;label_7;type_7;subtyp7;spec_7;dim1_7;dim2_7;cblcpty7;conntr7;featno6;label_8;type_8;subtyp_8;spec_8;dim1_8;dim2_8;cblcpty8;conntr8;featno7;strtfeat;endfeat;lat;lon;sg21;sg26;address;pon_no;zone_no;subplace;mainplce;mun;stackref;datecrtd;crtdby;date_edt;editby;comments
MAM.P.B133;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B133;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B133;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B133;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B133;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B133;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B133;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B133;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4161155;-25.7060705;;Null;;17;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B134;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B134;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B134;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B134;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B134;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B134;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B134;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B134;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4164169;-25.7059154;;Null;;17;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B135;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B135;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B135;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B135;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B135;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B135;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B135;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B135;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4164194;-25.7056121;;Null;;17;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B136;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B136;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B136;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B136;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B136;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B136;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B136;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B136;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.416421;-25.7054081;;Null;;17;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B137;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B137;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B137;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B137;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B137;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B137;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B137;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B137;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4164234;-25.7051049;;Null;;17;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B138;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B138;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B138;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B138;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B138;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B138;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B138;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B138;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4164251;-25.7049009;;Null;;16;1;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B142;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B142;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B142;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B142;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B142;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B142;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B142;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B142;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4178315;-25.7065875;;Null;;21;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B143;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B143;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B143;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B143;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B143;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B143;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B143;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B143;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4175087;-25.706585250000003;;Null;;21;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B147;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B147;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B147;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B147;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B147;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B147;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B147;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B147;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4162274;-25.7065767;;Null;;19;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B149;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B149;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B149;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B149;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B149;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B149;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B149;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B149;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4156675;-25.7065729;;Null;;19;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B150;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B150;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B150;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B150;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B150;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B150;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B150;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B150;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4158926;-25.7065744;;Null;;19;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B152;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B152;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B152;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B152;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B152;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B152;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B152;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B152;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4173727;-25.7037952;;Null;;18;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B153;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B153;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B153;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B153;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B153;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B153;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B153;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B153;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4171892;-25.70405209999999;;Null;;18;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B154;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B154;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B154;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B154;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B154;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B154;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B154;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B154;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4171858;-25.7044709;;Null;;18;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B155;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B155;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B155;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B155;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B155;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B155;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B155;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B155;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4171833;-25.704785;;Null;;18;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B156;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B156;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B156;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B156;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B156;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B156;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B156;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B156;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4171799;-25.7052038;;Null;;18;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B157;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B157;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B157;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B157;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B157;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B157;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B157;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B157;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4176856;-25.704278;;Null;;18;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B158;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B158;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B158;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B158;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B158;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B158;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B158;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B158;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.417682650000003;-25.7046413;;Null;;18;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B162;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B162;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B162;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B162;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B162;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B162;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B162;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B162;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.418345950000003;-25.7051397;;Null;;21;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B163;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B163;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B163;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B163;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B163;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B163;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B163;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B163;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4179895;-25.7058754;;Null;;21;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B164;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B164;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B164;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B164;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B164;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B164;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B164;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B164;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4176547;-25.7058731;;Null;;21;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B165;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B165;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B165;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B165;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B165;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B165;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B165;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B165;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4174296;-25.7058717;;Null;;21;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B167;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B167;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B167;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B167;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B167;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B167;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B167;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B167;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4178248;-25.7073998;;Null;;19;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B168;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B168;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B168;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B168;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B168;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B168;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B168;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B168;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4176694;-25.7073987;;Null;;19;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B169;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B169;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B169;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B169;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B169;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B169;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B169;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B169;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4174443;-25.7073972;;Null;;19;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B170;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B170;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B170;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B170;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B170;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B170;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B170;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B170;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4172251;-25.7073958;;Null;;19;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B171;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B171;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B171;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B171;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B171;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B171;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B171;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B171;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4168903;-25.7073935;;Null;;19;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B176;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B176;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B176;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B176;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B176;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B176;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B176;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B176;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4157705;-25.707386;;Null;;20;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B177;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B177;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B177;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B177;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B177;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B177;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B177;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B177;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4154357;-25.7073837;;Null;;20;2;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.B179;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.B179;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.B179;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.B179;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.B179;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.B179;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.B179;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.B179;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4178183;-25.7082121;;Null;;20;2;799046026;799046;City of Tshwane;MAM;;;;;
