label,type,subtyp,spec,dim1,dim2,cblcpty,conntr,ntwrkptn,cmpownr,strtfeat,endfeat,lat,lon,sg21,sg26,address,pon_no,zone_no,subplace,mainplce,mun,stackref,datecrtd,crtdby,date_edt,editby,comments
DR1738875,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A130,,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738884,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A131,LAW.ONT.DR1738884,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738885,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A131,LAW.ONT.DR1738885,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738886,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A131,LAW.ONT.DR1738886,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738887,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A131,LAW.ONT.DR1738887,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738888,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A131,LAW.ONT.DR1738888,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738889,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A131,LAW.ONT.DR1738889,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738890,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A131,LAW.ONT.DR1738890,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738891,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A131,,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738948,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A132,LAW.ONT.DR1738948,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738949,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A132,LAW.ONT.DR1738949,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738950,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A132,LAW.ONT.DR1738950,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738951,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A132,LAW.ONT.DR1738951,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738952,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A132,LAW.ONT.DR1738952,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738953,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.A132,LAW.ONT.DR1738953,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738954,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A132,LAW.ONT.DR1738954,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738955,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A132,LAW.ONT.DR1738955,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738956,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A134,LAW.ONT.DR1738956,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738957,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A134,LAW.ONT.DR1738957,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738958,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A134,LAW.ONT.DR1738958,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738959,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A134,LAW.ONT.DR1738959,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738960,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A134,LAW.ONT.DR1738960,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738961,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A134,LAW.ONT.DR1738961,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738962,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.A134,LAW.ONT.DR1738962,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738963,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A134,LAW.ONT.DR1738963,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738916,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A136,LAW.ONT.DR1738916,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738917,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A136,LAW.ONT.DR1738917,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738918,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A136,LAW.ONT.DR1738918,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738919,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A136,LAW.ONT.DR1738919,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738920,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A136,LAW.ONT.DR1738920,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738921,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A136,LAW.ONT.DR1738921,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738922,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.A136,LAW.ONT.DR1738922,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738923,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A136,LAW.ONT.DR1738923,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738900,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A137,LAW.ONT.DR1738900,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738901,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A137,LAW.ONT.DR1738901,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738902,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A137,LAW.ONT.DR1738902,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738903,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A137,LAW.ONT.DR1738903,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738904,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.A137,LAW.ONT.DR1738904,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738905,Cable,Drop,SM/G657A2,2.8mm,70m,1F,,,PlanNet,LAW.P.A137,LAW.ONT.DR1738905,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738906,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A137,LAW.ONT.DR1738906,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738907,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.A137,LAW.ONT.DR1738907,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738964,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A138,LAW.ONT.DR1738964,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738965,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A138,LAW.ONT.DR1738965,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738966,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A138,LAW.ONT.DR1738966,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738967,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A138,LAW.ONT.DR1738967,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738968,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A138,LAW.ONT.DR1738968,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738969,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.A138,LAW.ONT.DR1738969,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738970,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A138,,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738971,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A138,,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738876,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A139,LAW.ONT.DR1738876,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738877,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A139,LAW.ONT.DR1738877,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738878,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A139,LAW.ONT.DR1738878,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738879,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A139,LAW.ONT.DR1738879,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738880,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A139,,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738881,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A139,,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738882,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A139,,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738883,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A139,,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738892,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A141,LAW.ONT.DR1738892,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738893,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.A141,LAW.ONT.DR1738893,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738894,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A141,LAW.ONT.DR1738894,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738895,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A141,LAW.ONT.DR1738895,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738896,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A141,LAW.ONT.DR1738896,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738897,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A141,LAW.ONT.DR1738897,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738898,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A141,LAW.ONT.DR1738898,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738899,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A141,,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738908,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A143,LAW.ONT.DR1738908,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738909,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A143,LAW.ONT.DR1738909,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738910,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.A143,LAW.ONT.DR1738910,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738911,Cable,Drop,SM/G657A2,2.8mm,70m,1F,,,PlanNet,LAW.P.A143,LAW.ONT.DR1738911,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738912,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A143,LAW.ONT.DR1738912,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738913,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A143,LAW.ONT.DR1738913,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738914,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A143,LAW.ONT.DR1738914,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738915,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A143,,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738972,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A146,LAW.ONT.DR1738972,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738973,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A146,LAW.ONT.DR1738973,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738974,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A146,LAW.ONT.DR1738974,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738975,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.A146,LAW.ONT.DR1738975,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738976,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A146,LAW.ONT.DR1738976,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738977,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.A146,LAW.ONT.DR1738977,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738978,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A146,LAW.ONT.DR1738978,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738979,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A146,,,,,,,7,1,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1739068,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A148,LAW.ONT.DR1739068,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739069,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A148,LAW.ONT.DR1739069,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739070,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A148,LAW.ONT.DR1739070,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739071,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A148,LAW.ONT.DR1739071,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739072,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A148,LAW.ONT.DR1739072,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739073,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A148,LAW.ONT.DR1739073,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739074,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A148,LAW.ONT.DR1739074,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739075,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A148,,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1739076,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A149,LAW.ONT.DR1739076,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739077,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A149,LAW.ONT.DR1739077,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739078,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A149,LAW.ONT.DR1739078,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739079,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A149,LAW.ONT.DR1739079,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739080,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A149,LAW.ONT.DR1739080,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739081,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A149,LAW.ONT.DR1739081,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739082,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A149,LAW.ONT.DR1739082,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739083,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A149,LAW.ONT.DR1739083,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738988,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A150,LAW.ONT.DR1738988,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738989,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.A150,LAW.ONT.DR1738989,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738990,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A150,LAW.ONT.DR1738990,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738991,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A150,LAW.ONT.DR1738991,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738992,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A150,LAW.ONT.DR1738992,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738993,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A150,LAW.ONT.DR1738993,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1738994,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A150,,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1738995,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A150,,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1739012,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A151,LAW.ONT.DR1739012,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739013,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A151,LAW.ONT.DR1739013,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739014,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A151,LAW.ONT.DR1739014,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739015,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A151,LAW.ONT.DR1739015,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739016,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A151,LAW.ONT.DR1739016,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739017,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A151,LAW.ONT.DR1739017,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739018,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A151,LAW.ONT.DR1739018,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739019,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A151,,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1739004,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.A153,LAW.ONT.DR1739004,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739005,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A153,LAW.ONT.DR1739005,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739006,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A153,LAW.ONT.DR1739006,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739007,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.A153,LAW.ONT.DR1739007,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739008,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.A153,LAW.ONT.DR1739008,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1739009,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.A153,LAW.ONT.DR1739009,,,,,,8,1,,,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
